,DeckIdx,CardIdx,Count
3215,114,2,4
3216,114,191,3
3217,114,4,4
3218,114,9,4
3219,114,272,4
3220,114,18,4
3221,114,10,2
3222,114,192,2
3223,114,11,4
3224,114,12,2
3225,114,13,3
3226,114,361,1
3227,114,14,2
3228,114,191,1
3229,114,193,4
3230,114,360,2
3231,114,16,2
3232,114,46,1
3233,114,178,2
3234,115,22,3
3235,115,169,4
3236,115,205,1
3237,115,274,4
3238,115,49,1
3239,115,206,1
3240,115,77,1
3241,115,207,1
3242,115,97,4
3243,115,52,4
3244,115,150,4
3245,115,208,3
3246,115,209,4
3247,115,210,4
3248,115,211,3
3249,115,213,4
3250,115,36,4
3251,115,215,1
3252,115,56,2
3253,115,57,1
3254,115,16,1
3255,115,353,1
3256,115,216,4
3257,115,41,2
3258,115,94,2
3259,115,105,2
3260,115,118,1
3261,115,63,2
3262,115,16,1
3263,115,46,2
3264,115,65,2
3265,115,350,1
3266,116,21,4
3267,116,22,4
3268,116,23,6
3269,116,24,3
3270,116,97,2
3271,116,25,3
3272,116,26,4
3273,116,27,1
3274,116,28,4
3275,116,29,3
3276,116,30,4
3277,116,31,3
3278,116,32,3
3279,116,33,4
3280,116,34,4
3281,116,36,2
3282,116,70,2
3283,116,38,4
3284,116,234,1
3285,116,41,1
3286,116,235,1
3287,116,44,1
3288,116,236,2
3289,116,46,2
3290,116,39,2
3291,116,35,2
3292,116,48,2
3293,116,214,1
3294,117,76,4
3295,117,77,4
3296,117,79,11
3297,117,98,2
3298,117,80,4
3299,117,208,4
3300,117,237,3
3301,117,42,1
3302,117,238,1
3303,117,224,1
3304,117,212,4
3305,117,239,1
3306,117,114,2
3307,117,240,3
3308,117,217,2
3309,117,241,1
3310,117,119,1
3311,117,57,1
3312,117,88,3
3313,117,89,1
3314,117,66,1
3315,117,40,3
3316,117,216,2
3317,117,92,2
3318,117,245,1
3319,117,41,1
3320,117,99,3
3321,117,94,1
3322,117,14,1
3323,117,95,1
3324,117,33,2
3325,117,88,1
3326,117,66,2
3327,118,22,3
3328,118,169,2
3329,118,76,3
3330,118,288,4
3331,118,97,1
3332,118,79,1
3333,118,98,1
3334,118,289,1
3335,118,363,2
3336,118,80,4
3337,118,25,3
3338,118,290,2
3339,118,291,3
3340,118,208,4
3341,118,69,3
3342,118,238,2
3343,118,364,4
3344,118,285,3
3345,118,212,4
3346,118,36,3
3347,118,114,2
3348,118,88,3
3349,118,293,2
3350,118,240,1
3351,118,99,2
3352,118,365,1
3353,118,119,3
3354,118,46,2
3355,118,66,2
3356,118,39,1
3357,118,294,1
3358,118,36,1
3359,118,366,1
3360,119,68,2
3361,119,120,3
3362,119,121,4
3363,119,23,2
3364,119,49,3
3365,119,0,3
3366,119,97,3
3367,119,52,2
3368,119,246,2
3369,119,25,1
3370,119,124,3
3371,119,125,4
3372,119,36,1
3373,119,248,1
3374,119,11,3
3375,119,200,4
3376,119,250,4
3377,119,57,1
3378,119,16,3
3379,119,66,2
3380,119,39,2
3381,119,40,4
3382,119,19,1
3383,119,128,2
3384,119,217,1
3385,119,105,2
3386,119,63,2
3387,119,33,1
3388,119,247,1
3389,119,16,1
3390,119,251,1
3391,119,46,3
3392,119,65,2
3393,119,35,1
3394,120,20,1
3395,120,49,6
3396,120,0,2
3397,120,24,1
3398,120,50,4
3399,120,51,4
3400,120,52,4
3401,120,183,4
3402,120,184,4
3403,120,185,4
3404,120,55,4
3405,120,186,4
3406,120,187,4
3407,120,221,1
3408,120,188,2
3409,120,189,4
3410,120,116,4
3411,120,62,3
3412,120,92,2
3413,120,41,2
3414,120,94,1
3415,120,33,2
3416,120,64,2
3417,120,16,2
3418,120,190,2
3419,120,66,1
3420,120,130,1
3421,121,21,4
3422,121,22,4
3423,121,23,6
3424,121,24,3
3425,121,97,2
3426,121,25,3
3427,121,26,4
3428,121,27,1
3429,121,28,4
3430,121,29,3
3431,121,30,4
3432,121,31,3
3433,121,32,3
3434,121,33,4
3435,121,34,4
3436,121,36,2
3437,121,70,2
3438,121,38,4
3439,121,234,1
3440,121,235,1
3441,121,44,1
3442,121,367,1
3443,121,236,2
3444,121,46,2
3445,121,39,2
3446,121,35,2
3447,121,48,2
3448,121,214,1
3449,122,22,4
3450,122,169,1
3451,122,141,3
3452,122,143,3
3453,122,259,4
3454,122,144,1
3455,122,97,4
3456,122,260,4
3457,122,149,4
3458,122,261,4
3459,122,262,4
3460,122,26,4
3461,122,263,4
3462,122,264,4
3463,122,30,4
3464,122,265,3
3465,122,266,4
3466,122,158,1
3467,122,267,2
3468,122,268,1
3469,122,270,2
3470,122,271,1
3471,122,169,1
3472,122,227,1
3473,122,162,2
3474,122,158,3
3475,122,39,1
3476,122,36,1
3477,123,22,4
3478,123,169,4
3479,123,205,1
3480,123,274,1
3481,123,49,1
3482,123,206,1
3483,123,254,1
3484,123,207,3
3485,123,51,1
3486,123,97,4
3487,123,52,4
3488,123,150,4
3489,123,208,4
3490,123,209,4
3491,123,33,1
3492,123,210,4
3493,123,211,3
3494,123,213,4
3495,123,36,4
3496,123,56,3
3497,123,118,2
3498,123,216,2
3499,123,269,2
3500,123,56,1
3501,123,41,2
3502,123,14,2
3503,123,95,1
3504,123,63,2
3505,123,16,1
3506,123,46,1
3507,123,65,1
3508,123,211,1
3509,123,18,1
3510,124,20,1
3511,124,49,6
3512,124,0,2
3513,124,24,1
3514,124,50,4
3515,124,51,4
3516,124,52,4
3517,124,183,4
3518,124,184,4
3519,124,185,4
3520,124,55,2
3521,124,186,4
3522,124,187,4
3523,124,188,3
3524,124,66,1
3525,124,222,2
3526,124,189,4
3527,124,116,4
3528,124,62,2
3529,124,92,2
3530,124,217,1
3531,124,94,1
3532,124,221,1
3533,124,64,2
3534,124,16,1
3535,124,190,1
3536,124,46,1
3537,124,222,1
3538,124,130,2
3539,124,139,2
3540,125,49,6
3541,125,24,2
3542,125,50,4
3543,125,51,4
3544,125,52,4
3545,125,326,4
3546,125,327,4
3547,125,211,4
3548,125,184,1
3549,125,138,1
3550,125,56,1
3551,125,11,4
3552,125,57,1
3553,125,58,4
3554,125,16,1
3555,125,60,4
3556,125,65,2
3557,125,66,3
3558,125,39,1
3559,125,222,1
3560,125,216,4
3561,125,138,1
3562,125,92,2
3563,125,249,1
3564,125,41,1
3565,125,181,2
3566,125,133,1
3567,125,329,2
3568,125,46,2
3569,125,39,1
3570,125,159,2
3571,126,49,6
3572,126,24,2
3573,126,50,4
3574,126,51,4
3575,126,52,4
3576,126,326,4
3577,126,327,4
3578,126,211,4
3579,126,184,2
3580,126,138,1
3581,126,56,1
3582,126,11,4
3583,126,57,1
3584,126,58,4
3585,126,16,1
3586,126,60,4
3587,126,65,2
3588,126,66,3
3589,126,39,1
3590,126,216,4
3591,126,138,1
3592,126,92,2
3593,126,249,1
3594,126,41,1
3595,126,133,1
3596,126,329,2
3597,126,95,1
3598,126,63,1
3599,126,16,1
3600,126,46,2
3601,126,159,2
3602,127,68,3
3603,127,120,3
3604,127,121,4
3605,127,23,14
3606,127,122,3
3607,127,26,4
3608,127,124,4
3609,127,29,1
3610,127,30,4
3611,127,125,4
3612,127,126,1
3613,127,127,4
3614,127,252,2
3615,127,128,4
3616,127,166,1
3617,127,129,4
3618,127,29,2
3619,127,368,3
3620,127,126,2
3621,127,45,2
3622,127,167,1
3623,127,35,2
3624,127,130,3
3625,128,169,2
3626,128,170,4
3627,128,171,4
3628,128,0,2
3629,128,24,4
3630,128,147,4
3631,128,148,4
3632,128,172,4
3633,128,173,3
3634,128,174,4
3635,128,175,4
3636,128,9,4
3637,128,176,4
3638,128,177,2
3639,128,163,4
3640,128,11,4
3641,128,154,2
3642,128,362,1
3643,128,160,3
3644,128,180,1
3645,128,181,2
3646,128,154,2
3647,128,279,2
3648,128,162,3
3649,128,178,2
3650,129,76,4
3651,129,49,3
3652,129,24,4
3653,129,77,2
3654,129,78,3
3655,129,97,2
3656,129,79,3
3657,129,80,4
3658,129,81,3
3659,129,82,4
3660,129,83,4
3661,129,280,1
3662,129,84,4
3663,129,85,4
3664,129,47,1
3665,129,114,2
3666,129,87,2
3667,129,88,3
3668,129,89,2
3669,129,66,1
3670,129,91,4
3671,129,92,2
3672,129,114,1
3673,129,41,2
3674,129,94,1
3675,129,119,1
3676,129,88,1
3677,129,46,2
3678,129,66,1
3679,129,96,1
3680,129,220,1
3681,129,139,2
3682,130,20,2
3683,130,49,5
3684,130,0,2
3685,130,24,1
3686,130,50,4
3687,130,51,4
3688,130,52,4
3689,130,183,4
3690,130,184,3
3691,130,185,4
3692,130,55,3
3693,130,186,4
3694,130,187,4
3695,130,221,1
3696,130,188,2
3697,130,66,1
3698,130,222,1
3699,130,189,4
3700,130,116,4
3701,130,62,3
3702,130,92,2
3703,130,249,1
3704,130,41,1
3705,130,94,2
3706,130,33,2
3707,130,16,1
3708,130,190,1
3709,130,46,2
3710,130,66,2
3711,130,220,1
3712,131,20,1
3713,131,49,6
3714,131,0,2
3715,131,24,1
3716,131,50,4
3717,131,51,4
3718,131,52,4
3719,131,183,4
3720,131,184,4
3721,131,185,4
3722,131,55,2
3723,131,186,4
3724,131,187,4
3725,131,188,3
3726,131,66,1
3727,131,222,2
3728,131,189,4
3729,131,116,4
3730,131,62,2
3731,131,92,2
3732,131,217,1
3733,131,94,1
3734,131,221,1
3735,131,64,2
3736,131,16,1
3737,131,190,1
3738,131,46,1
3739,131,222,1
3740,131,130,2
3741,131,139,2
3742,132,49,5
3743,132,24,3
3744,132,50,4
3745,132,51,4
3746,132,52,4
3747,132,25,1
3748,132,104,2
3749,132,53,4
3750,132,54,4
3751,132,55,4
3752,132,56,1
3753,132,11,4
3754,132,57,1
3755,132,58,4
3756,132,59,1
3757,132,60,4
3758,132,40,4
3759,132,61,2
3760,132,62,4
3761,132,138,1
3762,132,92,1
3763,132,64,3
3764,132,16,2
3765,132,46,1
3766,132,65,2
3767,132,66,1
3768,132,67,2
3769,132,130,1
3770,132,369,1
3771,133,68,4
3772,133,120,2
3773,133,121,4
3774,133,23,14
3775,133,122,2
3776,133,26,4
3777,133,124,4
3778,133,30,4
3779,133,125,4
3780,133,126,1
3781,133,127,4
3782,133,35,2
3783,133,70,2
3784,133,252,3
3785,133,339,1
3786,133,128,4
3787,133,166,1
3788,133,43,4
3789,133,126,3
3790,133,167,2
3791,133,339,1
3792,133,46,3
3793,133,35,2
3794,134,68,3
3795,134,120,3
3796,134,121,4
3797,134,23,14
3798,134,122,2
3799,134,26,4
3800,134,164,1
3801,134,123,2
3802,134,124,4
3803,134,30,4
3804,134,125,3
3805,134,126,1
3806,134,127,4
3807,134,70,1
3808,134,37,1
3809,134,128,4
3810,134,370,1
3811,134,129,4
3812,134,43,4
3813,134,126,2
3814,134,45,2
3815,134,167,1
3816,134,46,1
3817,134,35,1
3818,134,130,3
3819,134,168,1
3820,135,169,1
3821,135,76,4
3822,135,24,2
3823,135,77,4
3824,135,79,10
3825,135,98,1
3826,135,80,4
3827,135,208,4
3828,135,237,3
3829,135,238,1
3830,135,212,4
3831,135,139,1
3832,135,114,4
3833,135,240,3
3834,135,241,2
3835,135,119,2
3836,135,88,4
3837,135,40,4
3838,135,216,2
3839,135,92,1
3840,135,242,1
3841,135,99,4
3842,135,94,2
3843,135,243,1
3844,135,33,3
3845,135,89,1
3846,135,46,2
3847,136,278,1
3848,136,20,1
3849,136,141,4
3850,136,143,4
3851,136,49,3
3852,136,24,2
3853,136,144,5
3854,136,145,2
3855,136,97,3
3856,136,149,3
3857,136,268,4
3858,136,83,2
3859,136,198,2
3860,136,84,4
3861,136,371,1
3862,136,33,1
3863,136,163,4
3864,136,139,1
3865,136,56,1
3866,136,154,1
3867,136,222,2
3868,136,202,2
3869,136,182,4
3870,136,158,3
3871,136,92,2
3872,136,267,3
3873,136,269,1
3874,136,41,1
3875,136,154,2
3876,136,42,2
3877,136,279,1
3878,136,162,2
3879,136,220,1
3880,137,20,2
3881,137,49,6
3882,137,0,2
3883,137,50,4
3884,137,51,4
3885,137,52,4
3886,137,183,4
3887,137,184,4
3888,137,185,4
3889,137,55,3
3890,137,186,4
3891,137,187,4
3892,137,188,2
3893,137,66,1
3894,137,222,1
3895,137,189,4
3896,137,116,4
3897,137,62,3
3898,137,92,1
3899,137,249,1
3900,137,217,1
3901,137,94,1
3902,137,221,1
3903,137,95,1
3904,137,33,1
3905,137,64,1
3906,137,16,1
3907,137,190,1
3908,137,46,2
3909,137,39,1
3910,137,130,1
3911,137,139,1
3912,138,20,2
3913,138,49,6
3914,138,0,2
3915,138,50,4
3916,138,51,4
3917,138,52,4
3918,138,183,4
3919,138,184,4
3920,138,185,4
3921,138,55,4
3922,138,186,4
3923,138,187,4
3924,138,221,1
3925,138,188,1
3926,138,189,4
3927,138,116,4
3928,138,62,4
3929,138,57,4
3930,138,221,1
3931,138,33,4
3932,138,64,1
3933,138,16,1
3934,138,46,2
3935,138,65,1
3936,138,66,1
3937,139,20,1
3938,139,49,6
3939,139,0,2
3940,139,24,1
3941,139,50,4
3942,139,51,4
3943,139,52,4
3944,139,183,4
3945,139,184,4
3946,139,185,4
3947,139,55,4
3948,139,186,4
3949,139,187,4
3950,139,188,2
3951,139,189,4
3952,139,116,4
3953,139,62,4
3954,139,92,2
3955,139,41,1
3956,139,188,1
3957,139,64,2
3958,139,16,2
3959,139,190,2
3960,139,46,1
3961,139,66,2
3962,139,222,1
3963,139,139,1
3964,140,20,2
3965,140,49,6
3966,140,0,2
3967,140,50,4
3968,140,51,4
3969,140,52,4
3970,140,183,4
3971,140,184,4
3972,140,185,4
3973,140,55,4
3974,140,186,4
3975,140,187,4
3976,140,188,2
3977,140,189,4
3978,140,116,4
3979,140,62,4
3980,140,92,2
3981,140,188,1
3982,140,63,2
3983,140,64,3
3984,140,16,2
3985,140,46,1
3986,140,65,3
3987,140,66,1
3988,141,49,7
3989,141,24,2
3990,141,50,4
3991,141,51,4
3992,141,52,4
3993,141,53,4
3994,141,54,4
3995,141,55,4
3996,141,56,1
3997,141,11,4
3998,141,57,1
3999,141,58,4
4000,141,59,2
4001,141,13,1
4002,141,60,4
4003,141,40,4
4004,141,353,1
4005,141,61,1
4006,141,62,4
4007,141,92,2
4008,141,95,1
4009,141,63,2
4010,141,64,3
4011,141,16,1
4012,141,46,1
4013,141,65,2
4014,141,66,1
4015,141,67,1
4016,141,139,1
4017,142,49,6
4018,142,24,3
4019,142,50,4
4020,142,51,4
4021,142,52,4
4022,142,53,4
4023,142,54,4
4024,142,55,4
4025,142,56,2
4026,142,11,4
4027,142,57,1
4028,142,58,4
4029,142,59,1
4030,142,13,1
4031,142,60,4
4032,142,40,4
4033,142,61,2
4034,142,62,4
4035,142,41,1
4036,142,63,2
4037,142,64,3
4038,142,16,2
4039,142,59,1
4040,142,46,2
4041,142,65,2
4042,142,66,2
4043,143,49,6
4044,143,24,2
4045,143,50,4
4046,143,51,4
4047,143,52,4
4048,143,326,4
4049,143,327,4
4050,143,211,4
4051,143,184,2
4052,143,11,4
4053,143,328,1
4054,143,57,2
4055,143,58,4
4056,143,16,1
4057,143,60,4
4058,143,65,1
4059,143,66,3
4060,143,39,2
4061,143,216,4
4062,143,138,2
4063,143,92,2
4064,143,249,1
4065,143,41,1
4066,143,133,1
4067,143,14,1
4068,143,95,1
4069,143,63,2
4070,143,64,2
4071,143,46,2
4072,144,68,3
4073,144,120,3
4074,144,121,4
4075,144,23,14
4076,144,122,3
4077,144,26,3
4078,144,123,2
4079,144,124,4
4080,144,30,4
4081,144,125,3
4082,144,126,2
4083,144,127,4
4084,144,70,1
4085,144,315,2
4086,144,128,4
4087,144,129,4
4088,144,43,4
4089,144,126,2
4090,144,167,1
4091,144,253,3
4092,144,35,2
4093,144,130,3
4094,145,68,3
4095,145,120,4
4096,145,121,4
4097,145,23,14
4098,145,26,4
4099,145,124,4
4100,145,30,4
4101,145,125,4
4102,145,126,2
4103,145,127,4
4104,145,70,1
4105,145,252,3
4106,145,128,4
4107,145,166,1
4108,145,129,4
4109,145,29,1
4110,145,43,4
4111,145,126,2
4112,145,45,2
4113,145,340,1
4114,145,46,2
4115,145,35,1
4116,145,130,2
4117,146,68,3
4118,146,120,4
4119,146,121,4
4120,146,23,14
4121,146,122,2
4122,146,26,4
4123,146,123,2
4124,146,124,4
4125,146,30,4
4126,146,125,4
4127,146,126,2
4128,146,127,4
4129,146,70,1
4130,146,128,4
4131,146,129,4
4132,146,43,4
4133,146,126,1
4134,146,45,3
4135,146,247,1
4136,146,46,1
4137,146,35,1
4138,146,130,3
4139,146,168,1
4140,147,68,3
4141,147,120,3
4142,147,121,4
4143,147,23,14
4144,147,122,3
4145,147,26,4
4146,147,124,4
4147,147,29,2
4148,147,30,4
4149,147,125,4
4150,147,127,4
4151,147,35,1
4152,147,70,1
4153,147,128,4
4154,147,166,1
4155,147,129,4
4156,147,29,2
4157,147,43,4
4158,147,126,4
4159,147,45,1
4160,147,167,2
4161,147,130,2
4162,148,22,3
4163,148,169,4
4164,148,205,1
4165,148,274,1
4166,148,49,1
4167,148,206,1
4168,148,207,4
4169,148,51,1
4170,148,97,4
4171,148,52,3
4172,148,131,1
4173,148,150,4
4174,148,208,4
4175,148,209,4
4176,148,210,4
4177,148,211,3
4178,148,372,2
4179,148,213,4
4180,148,36,4
4181,148,215,1
4182,148,56,3
4183,148,216,3
4184,148,41,1
4185,148,94,2
4186,148,63,3
4187,148,16,2
4188,148,46,2
4189,148,66,2
4190,148,39,1
4191,148,211,1
4192,148,214,1
4193,149,22,1
4194,149,169,4
4195,149,205,1
4196,149,49,1
4197,149,24,2
4198,149,206,1
4199,149,77,1
4200,149,207,4
4201,149,51,1
4202,149,97,4
4203,149,52,4
4204,149,150,4
4205,149,208,3
4206,149,209,4
4207,149,210,4
4208,149,211,4
4209,149,212,1
4210,149,213,4
4211,149,36,4
4212,149,56,2
4213,149,11,1
4214,149,353,1
4215,149,216,4
4216,149,138,3
4217,149,249,1
4218,149,208,1
4219,149,41,1
4220,149,217,1
4221,149,94,1
4222,149,206,1
4223,149,63,2
4224,149,16,1
4225,149,46,1
4226,149,66,2
4227,150,21,4
4228,150,22,4
4229,150,23,6
4230,150,24,4
4231,150,25,4
4232,150,26,4
4233,150,27,1
4234,150,69,1
4235,150,28,4
4236,150,30,4
4237,150,224,1
4238,150,31,2
4239,150,32,3
4240,150,33,4
4241,150,34,4
4242,150,36,1
4243,150,38,4
4244,150,39,3
4245,150,44,2
4246,150,68,1
4247,150,41,1
4248,150,83,1
4249,150,29,1
4250,150,167,1
4251,150,46,2
4252,150,39,1
4253,150,35,1
4254,150,48,4
4255,150,36,2
4256,151,76,4
4257,151,24,2
4258,151,77,4
4259,151,79,10
4260,151,98,1
4261,151,80,4
4262,151,208,4
4263,151,237,3
4264,151,238,1
4265,151,373,1
4266,151,33,1
4267,151,212,4
4268,151,239,1
4269,151,114,3
4270,151,240,3
4271,151,99,2
4272,151,241,2
4273,151,119,1
4274,151,88,4
4275,151,40,1
4276,151,216,4
4277,151,92,2
4278,151,374,2
4279,151,41,1
4280,151,99,2
4281,151,94,1
4282,151,238,1
4283,151,243,2
4284,151,33,1
4285,151,65,1
4286,151,139,2
4287,152,278,2
4288,152,141,4
4289,152,143,4
4290,152,49,3
4291,152,24,2
4292,152,144,5
4293,152,145,1
4294,152,97,4
4295,152,149,4
4296,152,268,4
4297,152,83,2
4298,152,84,4
4299,152,163,4
4300,152,267,2
4301,152,154,1
4302,152,157,2
4303,152,66,2
4304,152,202,2
4305,152,161,1
4306,152,182,4
4307,152,158,3
4308,152,202,1
4309,152,267,2
4310,152,41,2
4311,152,42,2
4312,152,279,1
4313,152,162,1
4314,152,158,1
4315,152,46,2
4316,152,47,2
4317,152,139,1
4318,153,278,2
4319,153,141,4
4320,153,143,4
4321,153,49,3
4322,153,24,2
4323,153,144,5
4324,153,145,1
4325,153,97,4
4326,153,149,4
4327,153,268,4
4328,153,83,2
4329,153,84,4
4330,153,163,4
4331,153,267,2
4332,153,154,1
4333,153,157,2
4334,153,66,2
4335,153,202,2
4336,153,161,1
4337,153,182,4
4338,153,158,3
4339,153,202,1
4340,153,267,2
4341,153,41,2
4342,153,42,2
4343,153,279,1
4344,153,162,1
4345,153,158,1
4346,153,46,2
4347,153,47,2
4348,153,139,1
4349,154,278,2
4350,154,141,4
4351,154,143,4
4352,154,49,4
4353,154,24,1
4354,154,144,4
4355,154,145,2
4356,154,97,4
4357,154,149,4
4358,154,268,4
4359,154,83,3
4360,154,84,4
4361,154,163,4
4362,154,139,2
4363,154,157,2
4364,154,66,1
4365,154,222,1
4366,154,202,2
4367,154,182,4
4368,154,158,4
4369,154,202,1
4370,154,92,2
4371,154,267,2
4372,154,41,1
4373,154,161,1
4374,154,94,1
4375,154,133,1
4376,154,357,1
4377,154,279,1
4378,154,46,2
4379,154,47,2
4380,155,169,3
4381,155,170,4
4382,155,171,4
4383,155,0,2
4384,155,24,3
4385,155,147,4
4386,155,148,4
4387,155,172,4
4388,155,173,3
4389,155,174,4
4390,155,175,4
4391,155,9,4
4392,155,176,4
4393,155,177,2
4394,155,163,4
4395,155,11,4
4396,155,154,2
4397,155,362,1
4398,155,160,3
4399,155,154,1
4400,155,63,2
4401,155,279,3
4402,155,162,3
4403,155,362,1
4404,155,178,2
4405,156,76,4
4406,156,49,3
4407,156,24,4
4408,156,77,2
4409,156,78,3
4410,156,79,5
4411,156,80,4
4412,156,81,3
4413,156,82,3
4414,156,83,4
4415,156,84,4
4416,156,375,2
4417,156,85,4
4418,156,47,2
4419,156,114,2
4420,156,87,2
4421,156,88,2
4422,156,89,2
4423,156,66,1
4424,156,91,4
4425,156,92,3
4426,156,41,2
4427,156,94,1
4428,156,14,1
4429,156,376,1
4430,156,286,1
4431,156,88,2
4432,156,65,1
4433,156,96,2
4434,156,220,1
4435,157,20,1
4436,157,49,7
4437,157,0,1
4438,157,24,1
4439,157,50,4
4440,157,51,4
4441,157,52,4
4442,157,183,4
4443,157,184,4
4444,157,185,4
4445,157,55,4
4446,157,186,4
4447,157,187,4
4448,157,188,2
4449,157,189,4
4450,157,116,4
4451,157,62,4
4452,157,92,2
4453,157,249,1
4454,157,41,1
4455,157,217,1
4456,157,221,1
4457,157,63,1
4458,157,33,1
4459,157,64,2
4460,157,16,1
4461,157,46,2
4462,157,65,2
4463,158,20,2
4464,158,49,6
4465,158,0,2
4466,158,50,4
4467,158,51,4
4468,158,52,4
4469,158,183,4
4470,158,184,4
4471,158,185,4
4472,158,55,4
4473,158,186,4
4474,158,187,4
4475,158,188,1
4476,158,222,1
4477,158,189,4
4478,158,116,4
4479,158,62,4
4480,158,92,2
4481,158,249,1
4482,158,41,2
4483,158,217,1
4484,158,221,1
4485,158,63,1
4486,158,33,2
4487,158,64,1
4488,158,16,1
4489,158,190,1
4490,158,46,1
4491,158,222,1
4492,159,20,1
4493,159,49,7
4494,159,0,2
4495,159,50,4
4496,159,51,4
4497,159,52,4
4498,159,183,4
4499,159,184,4
4500,159,185,4
4501,159,55,4
4502,159,186,4
4503,159,187,4
4504,159,188,2
4505,159,189,4
4506,159,116,4
4507,159,62,4
4508,159,92,2
4509,159,41,2
4510,159,63,2
4511,159,64,1
4512,159,16,2
4513,159,65,2
4514,159,66,2
4515,159,139,2
4516,160,49,6
4517,160,24,3
4518,160,50,4
4519,160,51,4
4520,160,52,4
4521,160,104,2
4522,160,53,4
4523,160,54,4
4524,160,55,4
4525,160,56,1
4526,160,11,4
4527,160,133,1
4528,160,57,1
4529,160,58,4
4530,160,59,1
4531,160,60,4
4532,160,40,4
4533,160,61,1
4534,160,62,4
4535,160,41,1
4536,160,94,2
4537,160,63,2
4538,160,64,2
4539,160,137,2
4540,160,46,2
4541,160,65,2
4542,160,66,2
4543,161,49,5
4544,161,24,3
4545,161,50,4
4546,161,51,4
4547,161,52,4
4548,161,25,1
4549,161,104,2
4550,161,53,4
4551,161,54,4
4552,161,55,4
4553,161,11,4
4554,161,57,2
4555,161,58,4
4556,161,59,2
4557,161,60,4
4558,161,40,4
4559,161,61,1
4560,161,62,4
4561,161,92,2
4562,161,63,2
4563,161,64,2
4564,161,16,2
4565,161,46,2
4566,161,65,2
4567,161,67,2
4568,161,369,1
4569,162,49,6
4570,162,24,3
4571,162,50,4
4572,162,51,4
4573,162,52,4
4574,162,53,4
4575,162,54,4
4576,162,55,4
4577,162,56,1
4578,162,11,4
4579,162,57,2
4580,162,58,4
4581,162,59,2
4582,162,60,4
4583,162,40,4
4584,162,61,2
4585,162,62,4
4586,162,41,1
4587,162,63,2
4588,162,64,2
4589,162,16,2
4590,162,46,3
4591,162,65,2
4592,162,66,2
4593,162,67,1
4594,163,49,3
4595,163,0,1
4596,163,24,2
4597,163,50,4
4598,163,51,4
4599,163,97,2
4600,163,52,4
4601,163,53,4
4602,163,33,4
4603,163,54,4
4604,163,55,4
4605,163,11,4
4606,163,377,3
4607,163,378,1
4608,163,58,4
4609,163,60,4
4610,163,61,3
4611,163,136,1
4612,163,62,4
4613,163,378,2
4614,163,63,1
4615,163,64,1
4616,163,16,1
4617,163,46,2
4618,163,65,2
4619,163,66,2
4620,163,39,2
4621,163,350,2
4622,164,49,5
4623,164,24,4
4624,164,50,4
4625,164,51,4
4626,164,52,4
4627,164,53,4
4628,164,54,4
4629,164,55,4
4630,164,11,4
4631,164,377,4
4632,164,57,2
4633,164,58,4
4634,164,60,4
4635,164,40,4
4636,164,137,1
4637,164,62,4
4638,164,138,2
4639,164,249,1
4640,164,41,1
4641,164,181,1
4642,164,64,1
4643,164,16,2
4644,164,46,4
4645,164,65,3
4646,165,49,6
4647,165,24,2
4648,165,50,4
4649,165,51,4
4650,165,52,4
4651,165,326,4
4652,165,327,4
4653,165,211,4
4654,165,184,2
4655,165,138,1
4656,165,56,1
4657,165,11,4
4658,165,57,1
4659,165,58,4
4660,165,16,1
4661,165,60,4
4662,165,65,2
4663,165,66,3
4664,165,39,1
4665,165,216,4
4666,165,92,2
4667,165,249,2
4668,165,41,1
4669,165,133,1
4670,165,14,1
4671,165,329,2
4672,165,95,1
4673,165,63,2
4674,165,46,1
4675,165,159,2
4676,166,49,6
4677,166,24,2
4678,166,50,4
4679,166,51,4
4680,166,52,4
4681,166,326,4
4682,166,327,4
4683,166,211,4
4684,166,184,2
4685,166,56,1
4686,166,249,1
4687,166,11,4
4688,166,328,1
4689,166,57,1
4690,166,58,4
4691,166,60,4
4692,166,65,1
4693,166,66,3
4694,166,39,2
4695,166,216,4
4696,166,138,1
4697,166,92,2
4698,166,41,1
4699,166,94,1
4700,166,133,1
4701,166,328,1
4702,166,329,2
4703,166,95,1
4704,166,63,2
4705,166,64,1
4706,166,46,2
4707,167,68,3
4708,167,120,3
4709,167,121,4
4710,167,23,14
4711,167,122,2
4712,167,26,4
4713,167,123,1
4714,167,124,4
4715,167,29,1
4716,167,30,4
4717,167,125,2
4718,167,126,2
4719,167,247,1
4720,167,127,4
4721,167,379,1
4722,167,38,2
4723,167,128,4
4724,167,129,4
4725,167,29,1
4726,167,368,1
4727,167,126,2
4728,167,45,3
4729,167,281,4
4730,167,35,1
4731,167,130,3
4732,168,68,3
4733,168,120,3
4734,168,121,4
4735,168,23,14
4736,168,122,3
4737,168,26,4
4738,168,123,2
4739,168,124,4
4740,168,30,4
4741,168,125,2
4742,168,127,4
4743,168,70,2
4744,168,252,2
4745,168,315,2
4746,168,128,4
4747,168,129,4
4748,168,43,3
4749,168,126,2
4750,168,45,2
4751,168,167,2
4752,168,75,1
4753,168,46,2
4754,168,130,2
4755,168,168,1
4756,169,68,3
4757,169,120,3
4758,169,121,4
4759,169,23,14
4760,169,122,3
4761,169,26,4
4762,169,124,4
4763,169,30,4
4764,169,125,3
4765,169,127,4
4766,169,35,2
4767,169,70,2
