,DeckIdx,CardIdx,Count
3215,113,14,4
3216,113,26,1
3217,113,15,1
3218,113,16,4
3219,113,17,4
3220,113,18,1
3221,113,89,1
3222,113,19,4
3223,113,20,1
3224,113,21,1
3225,113,22,2
3226,113,23,1
3227,113,90,2
3228,113,25,2
3229,113,89,1
3230,113,26,1
3231,113,27,2
3232,113,28,2
3233,114,1,6
3234,114,3,3
3235,114,4,4
3236,114,5,4
3237,114,6,4
3238,114,8,2
3239,114,9,4
3240,114,10,4
3241,114,174,1
3242,114,11,4
3243,114,88,1
3244,114,12,3
3245,114,13,1
3246,114,14,4
3247,114,15,1
3248,114,16,4
3249,114,17,4
3250,114,229,1
3251,114,18,1
3252,114,19,4
3253,114,20,1
3254,114,21,1
3255,114,23,1
3256,114,90,1
3257,114,24,1
3258,114,86,1
3259,114,25,2
3260,114,89,1
3261,114,219,1
3262,114,27,2
3263,114,28,2
3264,114,229,1
3265,115,1,5
3266,115,3,3
3267,115,4,4
3268,115,5,4
3269,115,6,4
3270,115,7,1
3271,115,8,3
3272,115,9,4
3273,115,10,4
3274,115,11,4
3275,115,88,1
3276,115,12,4
3277,115,13,1
3278,115,14,4
3279,115,15,1
3280,115,16,4
3281,115,17,3
3282,115,18,1
3283,115,89,1
3284,115,19,4
3285,115,20,1
3286,115,21,1
3287,115,90,2
3288,115,24,2
3289,115,25,2
3290,115,362,1
3291,115,26,2
3292,115,219,1
3293,115,28,2
3294,115,353,1
3295,116,1,6
3296,116,3,2
3297,116,4,4
3298,116,5,4
3299,116,6,4
3300,116,7,1
3301,116,8,3
3302,116,9,3
3303,116,10,4
3304,116,11,4
3305,116,12,4
3306,116,13,2
3307,116,14,4
3308,116,26,1
3309,116,16,4
3310,116,17,4
3311,116,18,1
3312,116,89,1
3313,116,19,4
3314,116,20,1
3315,116,21,1
3316,116,23,2
3317,116,90,2
3318,116,25,2
3319,116,89,1
3320,116,27,2
3321,116,28,2
3322,116,44,1
3323,116,229,1
3324,117,1,5
3325,117,3,3
3326,117,4,4
3327,117,5,4
3328,117,6,4
3329,117,7,1
3330,117,8,3
3331,117,9,4
3332,117,10,4
3333,117,11,4
3334,117,88,1
3335,117,12,3
3336,117,13,1
3337,117,14,4
3338,117,26,1
3339,117,16,4
3340,117,17,3
3341,117,229,1
3342,117,18,1
3343,117,89,1
3344,117,19,4
3345,117,20,1
3346,117,21,1
3347,117,90,2
3348,117,24,2
3349,117,25,2
3350,117,362,1
3351,117,26,1
3352,117,28,2
3353,117,353,1
3354,117,40,2
3355,118,1,6
3356,118,3,2
3357,118,4,4
3358,118,5,4
3359,118,6,4
3360,118,7,1
3361,118,8,3
3362,118,9,3
3363,118,10,4
3364,118,11,4
3365,118,88,2
3366,118,12,4
3367,118,14,4
3368,118,26,1
3369,118,15,1
3370,118,16,4
3371,118,17,4
3372,118,18,1
3373,118,19,4
3374,118,21,1
3375,118,23,1
3376,118,90,2
3377,118,24,1
3378,118,25,2
3379,118,89,1
3380,118,219,1
3381,118,27,2
3382,118,28,2
3383,118,44,1
3384,118,229,1
3385,119,1,6
3386,119,3,2
3387,119,4,4
3388,119,5,4
3389,119,6,4
3390,119,7,1
3391,119,8,2
3392,119,9,4
3393,119,10,4
3394,119,11,4
3395,119,88,1
3396,119,12,4
3397,119,13,1
3398,119,14,4
3399,119,15,1
3400,119,16,4
3401,119,17,4
3402,119,18,1
3403,119,89,1
3404,119,19,4
3405,119,21,1
3406,119,8,2
3407,119,23,1
3408,119,90,2
3409,119,226,1
3410,119,25,2
3411,119,89,1
3412,119,27,2
3413,119,28,2
3414,119,44,1
3415,120,110,4
3416,120,111,4
3417,120,112,4
3418,120,113,14
3419,120,115,4
3420,120,116,4
3421,120,118,4
3422,120,119,3
3423,120,121,4
3424,120,249,2
3425,120,122,1
3426,120,123,3
3427,120,124,4
3428,120,127,2
3429,120,125,3
3430,120,248,1
3431,120,117,1
3432,120,127,2
3433,120,120,3
3434,120,228,1
3435,120,74,2
3436,120,27,2
3437,120,128,1
3438,120,99,2
3439,121,110,3
3440,121,111,4
3441,121,112,4
3442,121,113,13
3443,121,114,2
3444,121,115,4
3445,121,116,4
3446,121,248,2
3447,121,117,2
3448,121,118,4
3449,121,119,4
3450,121,121,4
3451,121,122,2
3452,121,124,4
3453,121,125,4
3454,121,127,4
3455,121,120,3
3456,121,74,2
3457,121,27,1
3458,121,128,2
3459,121,99,3
3460,122,110,3
3461,122,111,3
3462,122,112,4
3463,122,113,14
3464,122,114,2
3465,122,115,4
3466,122,116,4
3467,122,117,2
3468,122,118,4
3469,122,119,4
3470,122,276,1
3471,122,120,2
3472,122,121,4
3473,122,122,2
3474,122,124,4
3475,122,125,3
3476,122,248,1
3477,122,127,4
3478,122,120,2
3479,122,228,1
3480,122,74,2
3481,122,27,2
3482,122,128,1
3483,122,99,2
3484,123,0,4
3485,123,113,1
3486,123,130,4
3487,123,3,4
3488,123,34,4
3489,123,131,3
3490,123,7,2
3491,123,115,4
3492,123,257,2
3493,123,166,1
3494,123,258,4
3495,123,248,2
3496,123,118,4
3497,123,259,2
3498,123,260,2
3499,123,86,4
3500,123,170,4
3501,123,122,2
3502,123,173,4
3503,123,127,1
3504,123,48,2
3505,123,284,1
3506,123,248,1
3507,123,127,2
3508,123,144,2
3509,123,53,1
3510,123,241,2
3511,123,48,1
3512,123,27,1
3513,123,145,2
3514,123,128,1
3515,123,285,1
3516,124,110,3
3517,124,111,4
3518,124,112,4
3519,124,113,13
3520,124,114,2
3521,124,115,4
3522,124,116,4
3523,124,118,4
3524,124,119,4
3525,124,120,2
3526,124,121,4
3527,124,249,2
3528,124,122,2
3529,124,124,4
3530,124,125,4
3531,124,248,1
3532,124,127,4
3533,124,120,2
3534,124,74,2
3535,124,27,2
3536,124,128,2
3537,124,99,2
3538,125,110,4
3539,125,111,3
3540,125,112,4
3541,125,113,14
3542,125,114,1
3543,125,115,4
3544,125,116,4
3545,125,117,1
3546,125,118,4
3547,125,119,3
3548,125,121,4
3549,125,128,2
3550,125,123,4
3551,125,147,2
3552,125,124,4
3553,125,127,2
3554,125,127,2
3555,125,120,4
3556,125,74,2
3557,125,263,1
3558,125,220,2
3559,125,27,3
3560,125,128,1
3561,126,231,2
3562,126,1,6
3563,126,2,2
3564,126,4,4
3565,126,5,4
3566,126,6,4
3567,126,221,4
3568,126,195,4
3569,126,223,4
3570,126,11,4
3571,126,224,4
3572,126,225,4
3573,126,227,2
3574,126,232,4
3575,126,233,4
3576,126,19,4
3577,126,20,1
3578,126,21,1
3579,126,73,1
3580,126,81,2
3581,126,226,1
3582,126,86,2
3583,126,25,2
3584,126,26,1
3585,126,219,2
3586,126,28,2
3587,127,56,4
3588,127,3,2
3589,127,60,4
3590,127,61,10
3591,127,62,1
3592,127,63,4
3593,127,64,4
3594,127,304,3
3595,127,82,2
3596,127,305,1
3597,127,66,4
3598,127,306,1
3599,127,68,2
3600,127,71,2
3601,127,72,2
3602,127,108,1
3603,127,307,2
3604,127,76,4
3605,127,77,1
3606,127,17,4
3607,127,196,2
3608,127,20,2
3609,127,108,2
3610,127,81,2
3611,127,308,2
3612,127,363,2
3613,127,84,2
3614,127,86,2
3615,127,78,1
3616,128,231,1
3617,128,1,5
3618,128,2,2
3619,128,3,2
3620,128,4,4
3621,128,5,4
3622,128,6,4
3623,128,221,4
3624,128,195,4
3625,128,223,4
3626,128,11,2
3627,128,12,1
3628,128,224,4
3629,128,225,4
3630,128,226,2
3631,128,227,2
3632,128,54,2
3633,128,232,4
3634,128,233,4
3635,128,25,1
3636,128,20,1
3637,128,21,1
3638,128,50,2
3639,128,81,1
3640,128,83,1
3641,128,86,2
3642,128,25,1
3643,128,26,2
3644,128,27,2
3645,128,28,1
3646,128,40,1
3647,129,1,6
3648,129,3,2
3649,129,4,4
3650,129,5,4
3651,129,6,4
3652,129,7,1
3653,129,8,3
3654,129,9,3
3655,129,10,4
3656,129,11,4
3657,129,12,4
3658,129,13,2
3659,129,14,4
3660,129,15,3
3661,129,16,4
3662,129,17,4
3663,129,19,4
3664,129,50,1
3665,129,23,2
3666,129,90,1
3667,129,25,3
3668,129,26,2
3669,129,27,2
3670,129,28,3
3671,129,44,1
3672,130,110,4
3673,130,111,2
3674,130,112,4
3675,130,113,14
3676,130,114,2
3677,130,115,4
3678,130,116,4
3679,130,118,4
3680,130,119,4
3681,130,121,4
3682,130,128,2
3683,130,122,1
3684,130,123,4
3685,130,147,1
3686,130,124,4
3687,130,127,2
3688,130,126,2
3689,130,127,2
3690,130,120,4
3691,130,74,2
3692,130,147,1
3693,130,27,3
3694,130,128,1
3695,131,0,4
3696,131,113,1
3697,131,130,4
3698,131,3,4
3699,131,34,4
3700,131,131,3
3701,131,7,2
3702,131,115,4
3703,131,257,2
3704,131,166,1
3705,131,258,4
3706,131,248,2
3707,131,118,4
3708,131,259,2
3709,131,260,2
3710,131,86,4
3711,131,170,4
3712,131,122,2
3713,131,173,4
3714,131,127,1
3715,131,48,2
3716,131,42,1
3717,131,248,1
3718,131,127,2
3719,131,144,2
3720,131,241,2
3721,131,48,1
3722,131,27,2
3723,131,145,2
3724,131,128,1
3725,131,285,1
3726,132,1,6
3727,132,3,2
3728,132,4,4
3729,132,5,4
3730,132,6,4
3731,132,7,1
3732,132,8,3
3733,132,9,3
3734,132,10,4
3735,132,11,4
3736,132,12,4
3737,132,13,2
3738,132,14,4
3739,132,26,1
3740,132,16,4
3741,132,17,4
3742,132,18,1
3743,132,89,1
3744,132,19,4
3745,132,20,1
3746,132,21,1
3747,132,23,2
3748,132,90,2
3749,132,25,2
3750,132,89,1
3751,132,26,1
3752,132,27,2
3753,132,28,2
3754,132,229,1
3755,133,1,5
3756,133,3,3
3757,133,4,4
3758,133,5,4
3759,133,6,4
3760,133,7,1
3761,133,8,2
3762,133,9,4
3763,133,10,4
3764,133,11,4
3765,133,12,4
3766,133,13,2
3767,133,14,4
3768,133,15,2
3769,133,16,4
3770,133,17,4
3771,133,18,1
3772,133,19,4
3773,133,20,1
3774,133,90,1
3775,133,191,2
3776,133,86,1
3777,133,25,2
3778,133,26,2
3779,133,27,2
3780,133,28,2
3781,133,44,1
3782,133,229,1
3783,134,1,5
3784,134,3,3
3785,134,4,4
3786,134,5,4
3787,134,6,4
3788,134,7,1
3789,134,22,2
3790,134,8,1
3791,134,9,4
3792,134,10,4
3793,134,11,4
3794,134,88,1
3795,134,12,4
3796,134,13,1
3797,134,14,4
3798,134,15,1
3799,134,16,4
3800,134,17,4
3801,134,18,1
3802,134,19,4
3803,134,22,2
3804,134,8,2
3805,134,193,2
3806,134,25,2
3807,134,89,1
3808,134,26,2
3809,134,27,2
3810,134,28,1
3811,134,44,1
3812,135,294,1
3813,135,364,1
3814,135,30,4
3815,135,31,3
3816,135,1,1
3817,135,32,1
3818,135,33,3
3819,135,200,4
3820,135,5,2
3821,135,6,4
3822,135,201,2
3823,135,35,3
3824,135,365,3
3825,135,366,3
3826,135,55,1
3827,135,95,2
3828,135,42,4
3829,135,209,4
3830,135,43,1
3831,135,191,1
3832,135,154,1
3833,135,17,4
3834,135,46,1
3835,135,48,2
3836,135,91,4
3837,135,50,1
3838,135,162,2
3839,135,46,1
3840,135,81,1
3841,135,83,1
3842,135,191,1
3843,135,52,1
3844,135,53,3
3845,135,96,1
3846,135,39,3
3847,136,177,4
3848,136,178,4
3849,136,2,4
3850,136,3,3
3851,136,179,1
3852,136,34,3
3853,136,61,3
3854,136,180,4
3855,136,181,1
3856,136,182,2
3857,136,184,3
3858,136,185,2
3859,136,186,4
3860,136,187,4
3861,136,188,4
3862,136,68,2
3863,136,76,2
3864,136,189,3
3865,136,190,4
3866,136,233,3
3867,136,108,2
3868,136,308,2
3869,136,191,2
3870,136,77,1
3871,136,328,2
3872,136,27,2
3873,136,78,2
3874,136,192,2
3875,137,56,4
3876,137,60,4
3877,137,61,11
3878,137,62,2
3879,137,63,4
3880,137,64,4
3881,137,304,3
3882,137,82,1
3883,137,305,1
3884,137,309,1
3885,137,85,3
3886,137,86,2
3887,137,66,4
3888,137,306,1
3889,137,68,2
3890,137,71,1
3891,137,72,1
3892,137,307,2
3893,137,76,4
3894,137,17,3
3895,137,196,2
3896,137,20,2
3897,137,161,1
3898,137,71,1
3899,137,50,1
3900,137,108,3
3901,137,81,1
3902,137,24,1
3903,137,367,1
3904,137,86,1
3905,137,77,2
3906,137,27,1
3907,138,231,1
3908,138,111,3
3909,138,112,4
3910,138,113,3
3911,138,1,3
3912,138,2,2
3913,138,34,3
3914,138,6,2
3915,138,164,1
3916,138,165,1
3917,138,7,1
3918,138,116,3
3919,138,119,4
3920,138,290,1
3921,138,67,1
3922,138,70,4
3923,138,73,1
3924,138,23,1
3925,138,225,3
3926,138,280,4
3927,138,191,1
3928,138,26,3
3929,138,254,3
3930,138,28,1
3931,138,44,1
3932,138,17,4
3933,138,54,1
3934,138,21,1
3935,138,50,2
3936,138,287,1
3937,138,288,2
3938,138,191,1
3939,138,263,1
3940,138,219,1
3941,138,27,2
3942,138,28,1
3943,138,44,1
3944,138,128,2
3945,139,29,4
3946,139,32,16
3947,139,100,1
3948,139,236,4
3949,139,272,1
3950,139,368,1
3951,139,237,2
3952,139,238,4
3953,139,239,4
3954,139,240,2
3955,139,241,4
3956,139,242,4
3957,139,39,1
3958,139,42,4
3959,139,48,4
3960,139,243,4
3961,139,49,4
3962,139,273,1
3963,139,52,2
3964,139,53,3
3965,139,255,3
3966,139,351,2
3967,140,0,4
3968,140,129,1
3969,140,30,4
3970,140,31,1
3971,140,130,4
3972,140,369,1
3973,140,32,1
3974,140,34,4
3975,140,131,4
3976,140,35,4
3977,140,133,4
3978,140,115,1
3979,140,136,4
3980,140,370,3
3981,140,118,4
3982,140,86,2
3983,140,55,1
3984,140,41,2
3985,140,141,4
3986,140,48,3
3987,140,371,4
3988,140,41,1
3989,140,36,1
3990,140,372,2
3991,140,142,1
3992,140,129,1
3993,140,51,1
3994,140,143,1
3995,140,86,1
3996,140,53,2
3997,140,48,1
3998,140,145,1
3999,140,55,2
4000,141,0,4
4001,141,129,1
4002,141,30,3
4003,141,31,3
4004,141,130,4
4005,141,32,1
4006,141,34,4
4007,141,131,4
4008,141,35,4
4009,141,132,4
4010,141,133,4
4011,141,115,4
4012,141,134,4
4013,141,136,4
4014,141,118,4
4015,141,140,3
4016,141,141,4
4017,141,48,1
4018,141,41,2
4019,141,36,1
4020,141,372,2
4021,141,129,1
4022,141,143,1
4023,141,53,2
4024,141,48,3
4025,141,145,1
4026,141,67,2
4027,142,231,1
4028,142,1,6
4029,142,2,2
4030,142,3,1
4031,142,4,4
4032,142,5,4
4033,142,6,4
4034,142,221,4
4035,142,195,4
4036,142,223,4
4037,142,11,3
4038,142,12,1
4039,142,224,4
4040,142,225,4
4041,142,226,1
4042,142,227,3
4043,142,232,4
4044,142,233,4
4045,142,25,2
4046,142,20,1
4047,142,21,1
4048,142,12,1
4049,142,50,1
4050,142,81,1
4051,142,86,1
4052,142,26,1
4053,142,219,2
4054,142,27,1
4055,142,28,2
4056,142,44,1
4057,142,40,2
4058,143,1,6
4059,143,3,2
4060,143,4,4
4061,143,5,4
4062,143,6,4
4063,143,7,1
4064,143,8,3
4065,143,9,3
4066,143,10,4
4067,143,11,4
4068,143,12,4
4069,143,13,2
4070,143,14,4
4071,143,26,2
4072,143,16,4
4073,143,17,4
4074,143,18,1
4075,143,19,4
4076,143,20,2
4077,143,21,1
4078,143,23,2
4079,143,90,2
4080,143,86,1
4081,143,25,2
4082,143,89,1
4083,143,27,2
4084,143,28,2
4085,144,1,5
4086,144,3,3
4087,144,4,4
4088,144,5,4
4089,144,6,4
4090,144,7,1
4091,144,8,3
4092,144,9,3
4093,144,10,4
4094,144,11,4
4095,144,12,4
4096,144,13,2
4097,144,14,4
4098,144,15,1
4099,144,16,4
4100,144,17,4
4101,144,18,1
4102,144,89,1
4103,144,19,4
4104,144,20,1
4105,144,22,2
4106,144,23,1
4107,144,90,2
4108,144,25,2
4109,144,26,1
4110,144,27,2
4111,144,28,2
4112,144,229,2
4113,145,1,5
4114,145,3,3
4115,145,4,4
4116,145,5,4
4117,145,6,4
4118,145,7,1
4119,145,8,2
4120,145,9,4
4121,145,10,4
4122,145,11,4
4123,145,88,1
4124,145,12,4
4125,145,13,1
4126,145,14,4
4127,145,15,1
4128,145,16,4
4129,145,17,4
4130,145,18,2
4131,145,19,4
4132,145,20,1
4133,145,88,1
4134,145,8,1
4135,145,23,1
4136,145,13,1
4137,145,191,1
4138,145,25,1
4139,145,27,2
4140,145,28,1
4141,145,44,3
4142,145,91,1
4143,145,229,1
4144,146,1,6
4145,146,3,2
4146,146,4,4
4147,146,5,4
4148,146,6,4
4149,146,8,4
4150,146,193,4
4151,146,194,4
4152,146,195,2
4153,146,174,1
4154,146,88,1
4155,146,12,4
4156,146,13,1
4157,146,14,4
4158,146,26,1
4159,146,16,4
4160,146,28,2
4161,146,44,3
4162,146,145,1
4163,146,196,4
4164,146,174,1
4165,146,20,2
4166,146,21,1
4167,146,50,1
4168,146,90,1
4169,146,197,2
4170,146,83,1
4171,146,191,1
4172,146,26,1
4173,146,27,2
4174,146,91,2
4175,147,1,6
4176,147,3,2
4177,147,4,4
4178,147,5,4
4179,147,6,4
4180,147,8,4
4181,147,193,4
4182,147,194,4
4183,147,195,3
4184,147,174,1
4185,147,12,4
4186,147,90,1
4187,147,13,2
4188,147,14,4
4189,147,26,1
4190,147,16,4
4191,147,28,2
4192,147,44,2
4193,147,196,4
4194,147,174,1
4195,147,20,2
4196,147,21,1
4197,147,90,1
4198,147,373,1
4199,147,197,2
4200,147,191,1
4201,147,26,1
4202,147,27,2
4203,147,44,1
4204,147,91,2
4205,148,1,8
4206,148,4,4
4207,148,5,4
4208,148,6,4
4209,148,8,4
4210,148,193,4
4211,148,194,4
4212,148,195,2
4213,148,88,1
4214,148,12,4
4215,148,90,1
4216,148,198,1
4217,148,14,4
4218,148,26,2
4219,148,16,4
4220,148,28,1
4221,148,44,3
4222,148,54,1
4223,148,196,4
4224,148,174,1
4225,148,20,2
4226,148,21,2
4227,148,50,2
4228,148,373,2
4229,148,198,1
4230,148,191,1
4231,148,25,1
4232,148,27,2
4233,148,91,1
4234,149,294,1
4235,149,364,2
4236,149,30,3
4237,149,31,3
4238,149,1,1
4239,149,32,1
4240,149,33,3
4241,149,4,2
4242,149,200,3
4243,149,5,2
4244,149,6,4
4245,149,201,1
4246,149,35,3
4247,149,298,2
4248,149,365,2
4249,149,366,3
4250,149,95,2
4251,149,42,4
4252,149,209,3
4253,149,83,1
4254,149,43,1
4255,149,191,1
4256,149,154,1
4257,149,374,1
4258,149,17,4
4259,149,48,2
4260,149,91,4
4261,149,162,2
4262,149,46,2
4263,149,81,2
4264,149,191,1
4265,149,52,2
4266,149,53,3
4267,149,39,3
4268,150,294,1
4269,150,364,1
4270,150,30,4
4271,150,31,3
4272,150,1,1
4273,150,94,3
4274,150,57,2
4275,150,32,1
4276,150,4,3
4277,150,200,3
4278,150,6,1
4279,150,201,2
4280,150,244,1
4281,150,98,1
4282,150,55,1
4283,150,40,2
4284,150,174,1
4285,150,70,4
4286,150,95,2
4287,150,23,1
4288,150,42,4
4289,150,246,3
4290,150,209,4
4291,150,43,3
4292,150,17,3
4293,150,54,1
4294,150,96,1
4295,150,47,2
4296,150,53,1
4297,150,20,1
4298,150,97,2
4299,150,49,2
4300,150,23,1
4301,150,81,2
4302,150,47,1
4303,150,143,1
4304,150,83,2
4305,150,53,1
4306,150,55,1
4307,150,96,1
4308,151,110,4
4309,151,111,2
4310,151,112,4
4311,151,113,14
4312,151,114,2
4313,151,115,4
4314,151,116,4
4315,151,118,4
4316,151,119,4
4317,151,121,4
4318,151,128,2
4319,151,122,1
4320,151,123,4
4321,151,147,1
4322,151,124,4
4323,151,127,2
4324,151,126,2
4325,151,127,2
4326,151,120,4
4327,151,74,2
4328,151,147,1
4329,151,27,3
4330,151,128,1
4331,152,0,3
4332,152,129,4
4333,152,294,1
4334,152,1,1
4335,152,295,1
4336,152,297,4
4337,152,5,2
4338,152,34,4
4339,152,6,4
4340,152,244,1
4341,152,298,4
4342,152,64,4
4343,152,299,4
4344,152,300,4
4345,152,194,4
4346,152,289,4
4347,152,67,4
4348,152,12,4
4349,152,198,1
4350,152,196,2
4351,152,174,1
4352,152,97,2
4353,152,50,2
4354,152,81,1
4355,152,191,2
4356,152,26,2
4357,152,27,2
4358,152,44,2
4359,152,145,1
4360,153,256,2
4361,153,0,4
4362,153,113,1
4363,153,130,4
4364,153,3,2
4365,153,34,4
4366,153,131,4
4367,153,7,1
4368,153,115,4
4369,153,97,1
4370,153,257,1
4371,153,166,1
4372,153,258,4
4373,153,118,4
4374,153,259,2
4375,153,260,2
4376,153,86,3
4377,153,170,4
4378,153,122,2
4379,153,88,1
4380,153,173,4
4381,153,127,1
4382,153,48,3
4383,153,27,1
4384,153,282,1
4385,153,352,1
4386,153,42,1
4387,153,117,1
4388,153,144,2
4389,153,53,2
4390,153,241,2
4391,153,48,1
4392,153,145,2
4393,153,128,1
4394,153,285,1
4395,154,0,3
4396,154,129,2
4397,154,56,4
4398,154,1,1
4399,154,58,3
4400,154,61,1
4401,154,62,2
4402,154,313,3
4403,154,63,4
4404,154,7,2
4405,154,325,2
4406,154,326,4
4407,154,64,4
4408,154,370,2
4409,154,82,2
4410,154,186,1
4411,154,65,1
4412,154,309,4
4413,154,66,4
4414,154,67,3
4415,154,68,1
4416,154,76,4
4417,154,196,1
4418,154,375,2
4419,154,68,1
4420,154,108,4
4421,154,308,2
4422,154,376,2
4423,154,86,1
4424,154,27,1
4425,154,78,2
4426,154,249,1
4427,154,67,1
4428,155,29,4
4429,155,32,16
4430,155,100,1
4431,155,236,3
4432,155,237,1
4433,155,238,4
4434,155,239,4
4435,155,329,1
4436,155,240,3
4437,155,241,4
4438,155,242,4
4439,155,39,2
4440,155,42,4
4441,155,48,4
4442,155,255,1
4443,155,243,4
4444,155,41,1
4445,155,36,1
4446,155,49,4
4447,155,46,1
4448,155,52,1
4449,155,53,4
4450,155,255,2
4451,155,351,1
4452,156,1,7
4453,156,3,2
4454,156,4,4
4455,156,5,4
4456,156,6,4
4457,156,22,2
4458,156,9,4
4459,156,10,4
4460,156,11,4
4461,156,12,4
4462,156,13,3
4463,156,14,4
4464,156,16,4
4465,156,17,4
4466,156,18,2
4467,156,19,4
4468,156,22,2
4469,156,8,3
4470,156,25,2
4471,156,26,2
4472,156,27,2
4473,156,28,3
4474,156,40,1
4475,157,231,1
4476,157,1,6
4477,157,2,2
4478,157,3,1
4479,157,4,4
4480,157,5,4
4481,157,6,4
4482,157,221,4
4483,157,195,4
4484,157,223,4
4485,157,11,2
4486,157,224,4
4487,157,225,4
4488,157,226,1
4489,157,227,2
4490,157,44,1
4491,157,54,1
4492,157,232,4
4493,157,190,1
4494,157,233,4
4495,157,25,1
4496,157,19,1
4497,157,20,2
4498,157,21,1
4499,157,73,2
4500,157,81,1
4501,157,226,1
4502,157,86,2
4503,157,25,1
4504,157,26,1
4505,157,219,1
4506,157,27,1
4507,157,54,1
4508,157,99,1
4509,158,294,1
4510,158,1,5
4511,158,3,3
4512,158,4,4
4513,158,5,4
4514,158,6,4
4515,158,8,3
4516,158,9,4
4517,158,10,4
4518,158,11,4
4519,158,88,1
4520,158,12,4
4521,158,13,2
4522,158,14,4
4523,158,16,4
4524,158,17,4
4525,158,18,1
4526,158,19,4
4527,158,88,1
4528,158,8,1
4529,158,23,1
4530,158,25,2
4531,158,26,3
4532,158,27,3
4533,158,28,1
4534,158,44,2
4535,158,229,1
4536,159,148,4
4537,159,149,4
4538,159,151,4
4539,159,32,4
4540,159,100,3
4541,159,34,4
4542,159,61,1
4543,159,377,4
4544,159,378,4
4545,159,379,4
4546,159,380,4
4547,159,381,4
4548,159,363,4
4549,159,382,4
4550,159,48,4
4551,159,255,4
4552,159,160,3
4553,159,47,4
4554,159,27,4
4555,159,99,4
4556,160,1,5
4557,160,3,3
4558,160,4,4
4559,160,5,4
4560,160,6,4
4561,160,7,1
4562,160,8,3
4563,160,9,4
4564,160,10,4
4565,160,11,4
4566,160,12,4
4567,160,13,2
4568,160,14,4
4569,160,15,1
4570,160,16,4
4571,160,17,4
4572,160,18,1
4573,160,19,4
4574,160,50,1
4575,160,90,1
4576,160,13,1
4577,160,25,2
4578,160,89,1
4579,160,26,1
4580,160,219,1
4581,160,27,2
4582,160,28,2
4583,160,44,1
4584,160,229,2
4585,161,1,6
4586,161,3,2
4587,161,4,4
4588,161,5,4
4589,161,6,4
4590,161,7,1
4591,161,22,2
4592,161,9,4
4593,161,10,4
4594,161,11,4
4595,161,12,4
4596,161,13,2
4597,161,14,4
4598,161,15,2
4599,161,16,4
4600,161,17,4
4601,161,18,1
4602,161,19,4
4603,161,22,2
4604,161,8,3
4605,161,25,2
4606,161,89,1
4607,161,26,2
4608,161,27,3
4609,161,28,2
4610,162,0,4
4611,162,113,1
4612,162,130,4
4613,162,3,3
4614,162,34,4
4615,162,131,4
4616,162,7,2
4617,162,115,4
4618,162,257,2
4619,162,166,1
4620,162,258,4
4621,162,383,1
4622,162,118,4
4623,162,259,2
4624,162,260,2
4625,162,86,3
4626,162,170,4
4627,162,122,1
4628,162,173,4
4629,162,127,1
4630,162,48,4
4631,162,27,1
4632,162,36,1
4633,162,282,1
4634,162,50,1
4635,162,162,1
4636,162,352,1
4637,162,47,1
4638,162,117,1
4639,162,154,1
4640,162,53,2
4641,162,241,2
4642,162,145,2
4643,162,285,1
4644,163,92,4
4645,163,30,4
4646,163,93,2
4647,163,31,4
4648,163,1,4
4649,163,94,1
4650,163,32,2
4651,163,33,3
4652,163,384,3
4653,163,40,2
4654,163,70,4
4655,163,95,4
4656,163,42,4
4657,163,43,4
4658,163,44,2
4659,163,17,3
4660,163,54,3
4661,163,96,1
4662,163,46,2
4663,163,48,4
4664,163,97,2
4665,163,385,1
4666,163,47,2
4667,163,154,2
4668,163,53,2
4669,163,98,2
4670,163,55,2
4671,163,99,2
4672,164,29,2
4673,164,30,4
4674,164,31,4
4675,164,1,3
4676,164,3,2
4677,164,32,4
4678,164,33,2
4679,164,34,4
4680,164,35,4
4681,164,36,4
4682,164,37,2
4683,164,333,1
4684,164,38,4
4685,164,39,4
4686,164,41,2
4687,164,42,1
4688,164,43,2
4689,164,44,2
4690,164,45,2
4691,164,47,4
4692,164,48,4
4693,164,20,1
4694,164,41,1
4695,164,97,1
4696,164,50,2
4697,164,46,1
4698,164,81,1
4699,164,52,1
4700,164,53,1
4701,164,27,2
4702,164,386,2
4703,164,55,2
4704,165,231,2
4705,165,1,6
4706,165,2,2
4707,165,4,4
4708,165,5,4
4709,165,6,4
4710,165,221,4
4711,165,195,4
4712,165,223,4
4713,165,224,4
4714,165,225,4
4715,165,13,2
4716,165,226,1
4717,165,227,3
4718,165,44,1
4719,165,54,2
4720,165,232,4
4721,165,233,4
4722,165,25,1
4723,165,20,2
4724,165,50,1
4725,165,81,2
4726,165,191,2
4727,165,86,2
4728,165,25,1
4729,165,26,2
4730,165,27,2
4731,165,28,1
4732,166,30,4
4733,166,31,4
4734,166,1,4
4735,166,3,4
4736,166,32,5
4737,166,35,3
4738,166,49,3
4739,166,239,4
4740,166,387,1
4741,166,240,3
4742,166,86,1
4743,166,106,4
4744,166,388,4
4745,166,43,2
4746,166,28,2
4747,166,145,2
4748,166,389,4
4749,166,48,2
4750,166,255,4
4751,166,36,3
4752,166,162,2
4753,166,47,2
4754,166,13,2
4755,166,53,1
4756,166,241,2
4757,166,28,1
4758,166,44,2
4759,167,0,4
4760,167,129,4
4761,167,294,1
4762,167,303,4
4763,167,1,1
4764,167,295,1
4765,167,296,1
4766,167,34,4
4767,167,6,4
